"";"ts";"depth";"p";"dt";"Toptode";"O2Concentration";"AirSaturation";"SNoptode";"Tec";"Conductivity";"Salinity";"SNec";"Chlorophyll";"Turbidity";"pW";"station"
"1213";"2018-07-18 14:14:46";0.97509225;114.142;2018-07-19 00:14:46;"29.251";"289.197";"121.004";"829";"29.745";"62.043";"37.712";"1413";"288";"561";9.795;22
"1214";"2018-07-18 14:14:53";1.15308765;115.93;2018-07-19 00:14:53;"29.095";"291.61";"121.682";"829";"29.547";"62.031";"37.859";"1413";"303";"572";11.583;22
"1215";"2018-07-18 14:15:00";1.1219285;115.617;2018-07-19 00:15:00;"28.981";"293.004";"122.02";"829";"29.41";"62.007";"37.951";"1413";"313";"567";11.27;22
"1216";"2018-07-18 14:15:07";1.4416831;118.829;2018-07-19 00:15:07;"28.912";"294.402";"122.456";"829";"29.289";"61.976";"38.026";"1413";"310";"565";14.482;22
"1217";"2018-07-18 14:15:14";1.66557105;121.078;2018-07-19 00:15:14;"28.856";"294.833";"122.514";"829";"29.21";"61.774";"37.948";"1413";"317";"568";16.731;22
"1218";"2018-07-18 14:15:21";2.0630742;125.071;2018-07-19 00:15:21;"28.765";"294.675";"122.253";"829";"29.101";"61.534";"37.868";"1413";"335";"574";20.724;22
"1219";"2018-07-18 14:15:28";2.3836252;128.291;2018-07-19 00:15:28;"28.657";"296.916";"122.951";"829";"28.992";"61.52";"37.945";"1413";"367";"566";23.944;22
"1220";"2018-07-18 14:15:34";2.7981514;132.455;2018-07-19 00:15:34;"28.565";"295.882";"122.324";"829";"28.883";"61.402";"37.949";"1413";"370";"565";28.108;22
"1221";"2018-07-18 14:15:41";3.082068;135.307;2018-07-19 00:15:41;"28.476";"294.015";"121.362";"829";"28.771";"61.34";"37.995";"1413";"390";"567";30.96;22
"1222";"2018-07-18 14:15:48";3.17893015;136.28;2018-07-19 00:15:48;"28.379";"289.84";"119.434";"829";"28.665";"61.34";"38.08";"1413";"410";"580";31.933;22
"1223";"2018-07-18 14:15:55";3.6604535;141.117;2018-07-19 00:15:55;"28.294";"284.668";"117.127";"829";"28.573";"61.243";"38.086";"1413";"407";"579";36.77;22
"1224";"2018-07-18 14:16:02";3.7367088;141.883;2018-07-19 00:16:02;"28.223";"276.72";"113.715";"829";"28.499";"61.315";"38.196";"1413";"430";"590";37.536;22
"1225";"2018-07-18 14:16:09";3.97791845;144.306;2018-07-19 00:16:09;"28.167";"265.614";"109.042";"829";"28.425";"61.282";"38.233";"1413";"421";"576";39.959;22
"1226";"2018-07-18 14:16:16";3.7016672;141.531;2018-07-19 00:16:16;"28.11";"256.392";"105.151";"829";"28.354";"61.254";"38.27";"1413";"411";"581";37.184;22
"1227";"2018-07-18 14:16:23";3.62770155;140.788;2018-07-19 00:16:23;"28.063";"250.177";"102.515";"829";"28.33";"61.235";"38.277";"1413";"387";"596";36.441;22
"1228";"2018-07-18 14:16:30";4.2083767;146.621;2018-07-19 00:16:30;"28.029";"246.454";"100.931";"829";"28.234";"61.304";"38.403";"1413";"409";"579";42.274;22
"1229";"2018-07-18 14:16:36";4.6179254;150.735;2018-07-19 00:16:36;"27.973";"217.233";"88.875";"829";"28.193";"61.267";"38.41";"1413";"428";"569";46.388;22
"1230";"2018-07-18 14:16:43";4.7666531;152.229;2018-07-19 00:16:43;"27.907";"187";"76.416";"829";"28.104";"61.253";"38.473";"1413";"452";"560";47.882;22
"1231";"2018-07-18 14:16:50";4.86291795;153.196;2018-07-19 00:16:50;"27.846";"158.541";"64.716";"829";"28.054";"61.254";"38.515";"1413";"436";"563";48.849;22
"1232";"2018-07-18 14:16:57";5.1170691;155.749;2018-07-19 00:16:57;"27.789";"136.51";"55.667";"829";"27.993";"61.198";"38.525";"1413";"484";"594";51.402;22
"1233";"2018-07-18 14:17:04";5.1515134;156.095;2018-07-19 00:17:04;"27.733";"103.092";"41.998";"829";"27.936";"61.206";"38.578";"1413";"468";"589";51.748;22
"1234";"2018-07-18 14:17:11";5.02598085;154.834;2018-07-19 00:17:11;"27.688";"84.101";"34.234";"829";"27.872";"61.22";"38.64";"1413";"492";"585";50.487;22
"1235";"2018-07-18 14:17:18";4.822202;152.787;2018-07-19 00:17:18;"27.648";"74.63";"30.357";"829";"27.84";"61.178";"38.636";"1413";"451";"590";48.44;22
"1236";"2018-07-18 14:17:24";4.4034947;148.581;2018-07-19 00:17:24;"27.613";"66.155";"26.893";"829";"27.798";"61.213";"38.697";"1413";"422";"573";44.234;22
"1237";"2018-07-18 14:17:31";4.9219511;153.789;2018-07-19 00:17:31;"27.595";"63.323";"25.733";"829";"27.758";"61.199";"38.719";"1413";"442";"572";49.442;22
"1238";"2018-07-18 14:17:38";5.3647495;158.237;2018-07-19 00:17:38;"27.568";"54.222";"22.024";"829";"27.732";"61.166";"38.717";"1413";"476";"602";53.89;22
"1239";"2018-07-18 14:17:45";5.85841795;163.196;2018-07-19 00:17:45;"27.536";"40.823";"16.572";"829";"27.695";"67.74";"43.515";"1413";"508";"654";58.849;22
"1240";"2018-07-18 14:17:52";6.2204813;166.833;2018-07-19 00:17:52;"27.403";"28.845";"11.682";"829";"27.606";"78.432";"51.58";"1413";"1322";"2214";62.486;22
"1241";"2018-07-18 14:17:59";6.2447715;167.077;2018-07-19 00:17:59;"27.198";"26.982";"10.888";"829";"27.43";"78.027";"51.47";"1413";"557";"1635";62.73;22
"1242";"2018-07-18 14:18:06";6.3152529;167.785;2018-07-19 00:18:06;"26.972";"24.927";"10.018";"829";"27.238";"78.183";"51.803";"1413";"380";"1461";63.438;22
"1243";"2018-07-18 14:18:12";6.3875262;168.511;2018-07-19 00:18:12;"26.727";"22.253";"8.904";"829";"27.02";"77.993";"51.906";"1413";"371";"1342";64.164;22
"1244";"2018-07-18 14:18:19";6.5059907;169.701;2018-07-19 00:18:19;"26.499";"19.609";"7.813";"829";"26.826";"77.699";"51.9";"1413";"341";"980";65.354;22
"1245";"2018-07-18 14:18:26";6.8233561;172.889;2018-07-19 00:18:26;"26.27";"17.124";"6.795";"829";"26.627";"77.216";"51.753";"1413";"321";"746";68.542;22
"1246";"2018-07-18 14:18:33";7.13902915;176.06;2018-07-19 00:18:33;"26.025";"14.903";"5.887";"829";"26.392";"76.768";"51.673";"1413";"315";"689";71.713;22
"1247";"2018-07-18 14:18:40";7.2072209;176.745;2018-07-19 00:18:40;"25.798";"13.069";"5.142";"829";"26.16";"72.722";"48.8";"1413";"320";"679";72.398;22
"1248";"2018-07-18 14:18:47";7.2135921;176.809;2018-07-19 00:18:47;"25.627";"12.188";"4.78";"829";"25.985";"72.431";"48.764";"1413";"339";"750";72.462;22
"1249";"2018-07-18 14:18:54";6.57557615;170.4;2018-07-19 00:18:54;"25.524";"11.267";"4.411";"829";"25.865";"77.174";"52.6";"1413";"321";"693";66.053;22
"1250";"2018-07-18 14:19:00";4.4397309;148.945;2018-07-19 00:19:00;"25.52";"9.072";"3.551";"829";"25.809";"61.252";"40.43";"1413";"551";"1347";44.598;22
"1251";"2018-07-18 14:19:07";1.6885671;121.309;2018-07-19 00:19:07;"26.107";"30.127";"11.919";"829";"26.108";"61.506";"40.355";"1413";"404";"528";16.962;22
"1252";"2018-07-18 14:19:14";0.172321050000001;106.078;2018-07-19 00:19:14;"26.823";"107.054";"42.907";"829";"26.612";"62.072";"40.33";"1413";"275";"539";1.73100000000001;22
"1253";"2018-07-18 21:45:24";0.0247879500000009;104.596;2018-07-19 07:45:24;"25.772";"281.472";"110.685";"829";"25.972";"61.816";"40.707";"1413";"184";"474";0.249000000000009;23
"1254";"2018-07-18 21:45:31";0.1618683;105.973;2018-07-19 07:45:31;"26.391";"281.585";"111.983";"829";"26.407";"61.806";"40.314";"1413";"284";"517";1.626;23
"1255";"2018-07-18 21:45:38";0.190439150000001;106.26;2018-07-19 07:45:38;"26.975";"283.768";"114.046";"829";"26.842";"61.797";"39.928";"1413";"282";"528";1.91300000000001;23
"1256";"2018-07-18 21:45:44";0.195715300000001;106.313;2018-07-19 07:45:44;"27.461";"284.539";"115.355";"829";"27.207";"61.815";"39.627";"1413";"283";"540";1.96600000000001;23
"1257";"2018-07-18 21:45:51";0.217715850000001;106.534;2018-07-19 07:45:51;"27.792";"286.434";"116.81";"829";"27.51";"61.854";"39.399";"1413";"282";"541";2.18700000000001;23
"1258";"2018-07-18 21:45:58";0.7482178;111.863;2018-07-19 07:45:58;"28.017";"288.285";"118.036";"829";"27.747";"61.88";"39.217";"1413";"275";"526";7.51600000000001;23
"1259";"2018-07-18 21:46:05";0.96473905;114.038;2018-07-19 07:46:05;"28.182";"289.328";"118.809";"829";"27.945";"61.893";"39.061";"1413";"280";"527";9.691;23
"1260";"2018-07-18 21:46:12";1.0566237;114.961;2018-07-19 07:46:12;"28.277";"289.732";"119.175";"829";"28.072";"61.88";"38.947";"1413";"283";"536";10.614;23
"1261";"2018-07-18 21:46:19";1.07842515;115.18;2018-07-19 07:46:19;"28.348";"290.382";"119.591";"829";"28.167";"61.885";"38.872";"1413";"292";"540";10.833;23
"1262";"2018-07-18 21:46:25";1.0745427;115.141;2018-07-19 07:46:25;"28.407";"290.728";"119.859";"829";"28.231";"61.884";"38.818";"1413";"277";"537";10.794;23
"1263";"2018-07-18 21:46:32";1.58214815;120.24;2018-07-19 07:46:32;"28.447";"291.67";"120.332";"829";"28.331";"61.905";"38.75";"1413";"276";"532";15.893;23
"1264";"2018-07-18 21:46:39";1.79558335;122.384;2018-07-19 07:46:39;"28.476";"292.811";"120.864";"829";"28.357";"61.935";"38.75";"1413";"283";"529";18.037;23
"1265";"2018-07-18 21:46:46";1.85591065;122.99;2018-07-19 07:46:46;"28.498";"294.13";"121.455";"829";"28.399";"61.924";"38.708";"1413";"288";"534";18.643;23
"1266";"2018-07-18 21:46:53";1.91504335;123.584;2018-07-19 07:46:53;"28.513";"294.174";"121.507";"829";"28.425";"61.85";"38.634";"1413";"285";"535";19.237;23
"1267";"2018-07-18 21:47:00";2.18163825;126.262;2018-07-19 07:47:00;"28.509";"293.2";"121.095";"829";"28.438";"61.823";"38.605";"1413";"308";"545";21.915;23
"1268";"2018-07-18 21:47:07";2.1970685;126.417;2018-07-19 07:47:07;"28.498";"292.594";"120.822";"829";"28.436";"61.814";"38.6";"1413";"314";"545";22.07;23
"1269";"2018-07-18 21:47:13";2.46416115;129.1;2018-07-19 07:47:13;"28.484";"291.473";"120.329";"829";"28.443";"61.8";"38.584";"1413";"296";"534";24.753;23
"1270";"2018-07-18 21:47:20";2.5881009;130.345;2018-07-19 07:47:20;"28.471";"290.306";"119.819";"829";"28.418";"61.727";"38.553";"1413";"305";"541";25.998;23
"1271";"2018-07-18 21:47:27";2.6052235;130.517;2018-07-19 07:47:27;"28.452";"290.203";"119.737";"829";"28.422";"61.72";"38.545";"1413";"296";"537";26.17;23
"1272";"2018-07-18 21:47:34";2.72597765;131.73;2018-07-19 07:47:34;"28.429";"292.238";"120.527";"829";"28.399";"61.652";"38.516";"1413";"311";"539";27.383;23
"1273";"2018-07-18 21:47:41";2.71204065;131.59;2018-07-19 07:47:41;"28.408";"296.136";"122.091";"829";"28.385";"61.649";"38.525";"1413";"309";"536";27.243;23
"1274";"2018-07-18 21:47:48";2.81477625;132.622;2018-07-19 07:47:48;"28.391";"298.303";"122.947";"829";"28.372";"61.635";"38.525";"1413";"313";"537";28.275;23
"1275";"2018-07-18 21:47:54";2.87609905;133.238;2018-07-19 07:47:54;"28.376";"300.118";"123.664";"829";"28.367";"61.625";"38.522";"1413";"318";"539";28.891;23
"1276";"2018-07-18 21:48:01";2.97186615;134.2;2018-07-19 07:48:01;"28.365";"301.296";"124.124";"829";"28.356";"61.615";"38.524";"1413";"321";"540";29.853;23
"1277";"2018-07-18 21:48:08";2.9843099;134.325;2018-07-19 07:48:08;"28.357";"301.653";"124.253";"829";"28.346";"61.647";"38.555";"1413";"304";"542";29.978;23
"1278";"2018-07-18 21:48:15";3.18868605;136.378;2018-07-19 07:48:15;"28.348";"299.811";"123.476";"829";"28.338";"61.576";"38.511";"1413";"327";"544";32.031;23
"1279";"2018-07-18 21:48:22";3.189582;136.387;2018-07-19 07:48:22;"28.328";"299.155";"123.162";"829";"28.336";"61.531";"38.481";"1413";"325";"546";32.04;23
"1280";"2018-07-18 21:48:29";3.1376169;135.865;2018-07-19 07:48:29;"28.307";"299.365";"123.202";"829";"28.336";"61.569";"38.508";"1413";"317";"542";31.518;23
"1281";"2018-07-18 21:48:36";3.1268655;135.757;2018-07-19 07:48:36;"28.297";"298.462";"122.81";"829";"28.336";"61.588";"38.522";"1413";"315";"547";31.41;23
"1282";"2018-07-18 21:48:42";3.0440399;134.925;2018-07-19 07:48:42;"28.295";"297.657";"122.473";"829";"28.328";"61.595";"38.533";"1413";"315";"548";30.578;23
"1283";"2018-07-18 21:48:49";2.95633635;134.044;2018-07-19 07:48:49;"28.303";"295.761";"121.711";"829";"28.338";"61.691";"38.593";"1413";"301";"550";29.697;23
"1284";"2018-07-18 21:48:56";2.99097975;134.392;2018-07-19 07:48:56;"28.318";"294.607";"121.269";"829";"28.336";"61.667";"38.577";"1413";"310";"542";30.045;23
"1285";"2018-07-18 21:49:03";3.3361196;137.859;2018-07-19 07:49:03;"28.318";"295.037";"121.445";"829";"28.339";"61.513";"38.466";"1413";"324";"544";33.512;23
"1286";"2018-07-18 21:49:10";3.4064019;138.565;2018-07-19 07:49:10;"28.3";"296.58";"122.042";"829";"28.331";"61.539";"38.491";"1413";"350";"545";34.218;23
"1287";"2018-07-18 21:49:17";3.4048091;138.549;2018-07-19 07:49:17;"28.287";"296.875";"122.134";"829";"28.305";"61.379";"38.399";"1413";"340";"548";34.202;23
"1288";"2018-07-18 21:49:24";3.7617954;142.135;2018-07-19 07:49:24;"28.25";"292.535";"120.27";"829";"28.238";"61.358";"38.439";"1413";"308";"540";37.788;23
"1289";"2018-07-18 21:49:30";3.7765288;142.283;2018-07-19 07:49:30;"28.205";"286.31";"117.618";"829";"28.206";"61.351";"38.459";"1413";"335";"540";37.936;23
"1290";"2018-07-18 21:49:37";3.7797144;142.315;2018-07-19 07:49:37;"28.17";"281.803";"115.695";"829";"28.175";"61.37";"38.498";"1413";"347";"542";37.968;23
"1291";"2018-07-18 21:49:44";3.79434825;142.462;2018-07-19 07:49:44;"28.147";"279.407";"114.664";"829";"28.164";"61.367";"38.506";"1413";"346";"543";38.115;23
"1292";"2018-07-18 21:49:51";3.78718065;142.39;2018-07-19 07:49:51;"28.127";"277.32";"113.767";"829";"28.157";"61.419";"38.548";"1413";"345";"542";38.043;23
"1293";"2018-07-18 21:49:58";3.7625918;142.143;2018-07-19 07:49:58;"28.113";"274.634";"112.637";"829";"28.152";"61.344";"38.499";"1413";"348";"544";37.796;23
"1294";"2018-07-18 21:50:05";3.9025591;143.549;2018-07-19 07:50:05;"28.065";"255.255";"104.601";"829";"28.121";"61.353";"38.531";"1413";"353";"548";39.202;23
"1295";"2018-07-18 21:50:11";3.85467555;143.068;2018-07-19 07:50:11;"28.014";"241.85";"99.018";"829";"28.065";"61.332";"38.561";"1413";"335";"555";38.721;23
"1296";"2018-07-18 21:50:18";3.82640335;142.784;2018-07-19 07:50:18;"27.98";"230.156";"94.173";"829";"28.032";"61.311";"38.574";"1413";"318";"543";38.437;23
"1297";"2018-07-18 21:50:25";3.78080945;142.326;2018-07-19 07:50:25;"27.961";"224.778";"91.942";"829";"28.008";"61.305";"38.589";"1413";"307";"545";37.979;23
"1298";"2018-07-18 21:50:32";3.74397595;141.956;2018-07-19 07:50:32;"27.952";"222.968";"91.187";"829";"27.993";"61.31";"38.605";"1413";"310";"547";37.609;23
"1299";"2018-07-18 21:50:39";3.8794635;143.317;2018-07-19 07:50:39;"27.941";"217.147";"88.789";"829";"27.986";"61.324";"38.62";"1413";"327";"544";38.97;23
"1300";"2018-07-18 21:50:46";4.13162365;145.85;2018-07-19 07:50:46;"27.922";"204.506";"83.592";"829";"27.96";"61.333";"38.648";"1413";"336";"544";41.503;23
"1301";"2018-07-18 21:50:53";4.19414105;146.478;2018-07-19 07:50:53;"27.903";"193.412";"79.03";"829";"27.934";"61.338";"38.673";"1413";"348";"548";42.131;23
"1302";"2018-07-18 21:50:59";4.2264948;146.803;2018-07-19 07:50:59;"27.886";"186.087";"76.015";"829";"27.937";"61.335";"38.669";"1413";"381";"555";42.456;23
"1303";"2018-07-18 21:51:06";4.4050875;148.597;2018-07-19 07:51:06;"27.869";"175.8";"71.792";"829";"27.919";"61.335";"38.684";"1413";"352";"544";44.25;23
"1304";"2018-07-18 21:51:13";4.4713878;149.263;2018-07-19 07:51:13;"27.852";"168.464";"68.774";"829";"27.893";"61.32";"38.695";"1413";"381";"539";44.916;23
"1305";"2018-07-18 21:51:20";4.4749716;149.299;2018-07-19 07:51:20;"27.831";"160.041";"65.312";"829";"27.875";"61.32";"38.709";"1413";"380";"538";44.952;23
"1306";"2018-07-18 21:51:27";4.4721842;149.271;2018-07-19 07:51:27;"27.814";"152.754";"62.319";"829";"27.852";"61.324";"38.731";"1413";"380";"548";44.924;23
"1307";"2018-07-18 21:51:34";4.4528715;149.077;2018-07-19 07:51:34;"27.802";"146.587";"59.79";"829";"27.842";"61.324";"38.739";"1413";"383";"561";44.73;23
"1308";"2018-07-18 21:51:40";4.5870649;150.425;2018-07-19 07:51:40;"27.792";"140.36";"57.24";"829";"27.832";"61.314";"38.74";"1413";"354";"543";46.078;23
"1309";"2018-07-18 21:51:47";4.64569985;151.014;2018-07-19 07:51:47;"27.777";"132.856";"54.166";"829";"27.811";"61.314";"38.758";"1413";"351";"543";46.667;23
"1310";"2018-07-18 21:51:54";4.65047825;151.062;2018-07-19 07:51:54;"27.763";"123.784";"50.455";"829";"27.801";"61.306";"38.76";"1413";"347";"539";46.715;23
"1311";"2018-07-18 21:52:01";4.57263015;150.28;2018-07-19 07:52:01;"27.756";"118.179";"48.164";"829";"27.793";"61.311";"38.771";"1413";"341";"546";45.933;23
"1312";"2018-07-18 21:52:08";4.62340065;150.79;2018-07-19 07:52:08;"27.751";"114.461";"46.644";"829";"27.788";"61.312";"38.776";"1413";"340";"537";46.443;23
"1313";"2018-07-18 21:52:15";4.77173015;152.28;2018-07-19 07:52:15;"27.748";"110.918";"45.198";"829";"27.781";"61.308";"38.778";"1413";"344";"540";47.933;23
"1314";"2018-07-18 21:52:21";4.85674585;153.134;2018-07-19 07:52:21;"27.746";"108.058";"44.031";"829";"27.775";"61.287";"38.768";"1413";"343";"536";48.787;23
"1315";"2018-07-18 21:52:28";4.84718905;153.038;2018-07-19 07:52:28;"27.737";"102.27";"41.666";"829";"27.757";"61.291";"38.786";"1413";"343";"538";48.691;23
"1316";"2018-07-18 21:52:35";4.89298205;153.498;2018-07-19 07:52:35;"27.726";"96.521";"39.316";"829";"27.75";"61.279";"38.783";"1413";"353";"538";49.151;23
"1317";"2018-07-18 21:52:42";4.8974618;153.543;2018-07-19 07:52:42;"27.717";"91.139";"37.118";"829";"27.744";"61.277";"38.787";"1413";"369";"538";49.196;23
"1318";"2018-07-18 21:52:49";4.90034875;153.572;2018-07-19 07:52:49;"27.708";"86.733";"35.318";"829";"27.726";"61.266";"38.795";"1413";"347";"539";49.225;23
"1319";"2018-07-18 21:52:56";4.9106024;153.675;2018-07-19 07:52:56;"27.698";"83.487";"33.99";"829";"27.729";"61.264";"38.79";"1413";"355";"541";49.328;23
"1320";"2018-07-18 21:53:03";5.12612815;155.84;2018-07-19 07:53:03;"27.686";"78.959";"32.139";"829";"27.724";"61.263";"38.793";"1413";"351";"539";51.493;23
"1321";"2018-07-18 21:53:09";5.1304088;155.883;2018-07-19 07:53:09;"27.675";"77.012";"31.341";"829";"27.708";"61.231";"38.784";"1413";"363";"535";51.536;23
"1322";"2018-07-18 21:53:16";5.2134335;156.717;2018-07-19 07:53:16;"27.657";"73.27";"29.809";"829";"27.693";"61.203";"38.776";"1413";"365";"547";52.37;23
"1323";"2018-07-18 21:53:23";5.329907;157.887;2018-07-19 07:53:23;"27.628";"67.788";"27.564";"829";"27.664";"61.193";"38.793";"1413";"414";"556";53.54;23
"1324";"2018-07-18 21:53:30";5.2831185;157.417;2018-07-19 07:53:30;"27.601";"62.504";"25.403";"829";"27.639";"61.184";"38.807";"1413";"377";"542";53.07;23
"1325";"2018-07-18 21:53:37";5.3388665;157.977;2018-07-19 07:53:37;"27.578";"57.895";"23.52";"829";"27.621";"61.186";"38.824";"1413";"425";"571";53.63;23
"1326";"2018-07-18 21:53:44";5.36843285;158.274;2018-07-19 07:53:44;"27.56";"52.904";"21.486";"829";"27.6";"61.179";"38.836";"1413";"433";"556";53.927;23
"1327";"2018-07-18 21:53:50";5.4790329;159.385;2018-07-19 07:53:50;"27.546";"48.355";"19.633";"829";"27.588";"61.182";"38.849";"1413";"393";"552";55.038;23
"1328";"2018-07-18 21:53:57";5.4893861;159.489;2018-07-19 07:53:57;"27.537";"44.753";"18.168";"829";"27.583";"61.182";"38.853";"1413";"422";"565";55.142;23
"1329";"2018-07-18 21:54:04";5.4969519;159.565;2018-07-19 07:54:04;"27.534";"43.035";"17.47";"829";"27.575";"61.182";"38.859";"1413";"453";"571";55.218;23
"1330";"2018-07-18 21:54:11";5.81302315;162.74;2018-07-19 07:54:11;"27.525";"39.346";"15.97";"829";"27.57";"61.205";"38.88";"1413";"734";"944";58.393;23
"1331";"2018-07-18 21:54:18";5.79988255;162.608;2018-07-19 07:54:18;"27.505";"32.005";"12.985";"829";"27.534";"61.252";"38.944";"1413";"795";"1201";58.261;23
"1332";"2018-07-18 21:54:25";5.73796245;161.986;2018-07-19 07:54:25;"27.475";"27.128";"11.001";"829";"27.51";"61.218";"38.94";"1413";"579";"894";57.639;23
"1333";"2018-07-18 21:54:32";5.7555828;162.163;2018-07-19 07:54:32;"27.451";"23.095";"9.361";"829";"27.477";"61.203";"38.956";"1413";"683";"931";57.816;23
"1334";"2018-07-18 21:54:38";5.84567555;163.068;2018-07-19 07:54:38;"27.42";"19.142";"7.755";"829";"27.459";"61.335";"39.066";"1413";"939";"1982";58.721;23
"1335";"2018-07-18 21:54:45";5.8459742;163.071;2018-07-19 07:54:45;"27.39";"17.391";"7.042";"829";"27.428";"67.088";"43.286";"1413";"925";"1955";58.724;23
"1336";"2018-07-18 21:54:52";6.14452465;166.07;2018-07-19 07:54:52;"27.312";"15.031";"6.078";"829";"27.369";"76.4";"50.3";"1413";"814";"2040";61.723;23
"1337";"2018-07-18 21:54:59";6.16642565;166.29;2018-07-19 07:54:59;"27.206";"14.037";"5.665";"829";"27.258";"75.618";"49.828";"1413";"461";"2198";61.943;23
"1338";"2018-07-18 21:55:06";6.16503195;166.276;2018-07-19 07:55:06;"27.096";"13.005";"5.238";"829";"27.176";"76.233";"50.385";"1413";"475";"2079";61.929;23
"1339";"2018-07-18 21:55:13";6.1418368;166.043;2018-07-19 07:55:13;"27.011";"12.033";"4.839";"829";"27.118";"78.289";"52.022";"1413";"733";"1839";61.696;23
"1340";"2018-07-18 21:55:20";6.10649655;165.688;2018-07-19 07:55:20;"26.907";"11.129";"4.467";"829";"27.02";"78.309";"52.149";"1413";"523";"2003";61.341;23
"1341";"2018-07-18 21:55:26";6.4052461;168.689;2018-07-19 07:55:26;"26.757";"9.598";"3.842";"829";"26.918";"78.264";"52.229";"1413";"324";"1428";64.342;23
"1342";"2018-07-18 21:55:33";6.45472245;169.186;2018-07-19 07:55:33;"26.603";"8.861";"3.538";"829";"26.769";"78.179";"52.336";"1413";"301";"1256";64.839;23
"1343";"2018-07-18 21:55:40";6.46427925;169.282;2018-07-19 07:55:40;"26.48";"8.354";"3.328";"829";"26.654";"78.235";"52.51";"1413";"322";"1256";64.935;23
"1344";"2018-07-18 21:55:47";6.4830942;169.471;2018-07-19 07:55:47;"26.394";"7.908";"3.145";"829";"26.563";"78.249";"52.627";"1413";"314";"1323";65.124;23
"1345";"2018-07-18 21:55:54";6.47363695;169.376;2018-07-19 07:55:54;"26.329";"7.502";"2.98";"829";"26.501";"78.23";"52.684";"1413";"312";"1295";65.029;23
