alt,lat,long,ts_gps,ts
14.401,21.88478436,-159.5275304,2019-02-22T00:53:55.000Z,1550796839.30269
14.401,21.88478436,-159.5275304,2019-02-22T00:53:56.000Z,1550796839.92726
14.401,21.88478436,-159.5275304,2019-02-22T00:53:57.000Z,1550796840.85299
14.401,21.88478436,-159.5275304,2019-02-22T00:53:57.000Z,1550796842.18966
14.401,21.88478436,-159.5275304,2019-02-22T00:53:58.000Z,1550796842.30202
14.401,21.88478436,-159.5275304,2019-02-22T00:53:59.000Z,1550796842.85332
14.401,21.88478436,-159.5275304,2019-02-22T00:54:00.000Z,1550796843.85757
14.401,21.88478436,-159.5275304,2019-02-22T00:54:00.000Z,1550796845.18986
14.401,21.88478436,-159.5275304,2019-02-22T00:54:01.000Z,1550796845.30249
14.401,21.88478436,-159.5275304,2019-02-22T00:54:02.000Z,1550796845.85474
14.076,21.88478554,-159.5275394,2019-02-22T00:54:03.000Z,1550796846.85336
14.076,21.88478554,-159.5275394,2019-02-22T00:54:03.000Z,1550796848.18974
14.076,21.88478554,-159.5275394,2019-02-22T00:54:04.000Z,1550796848.30212
14.076,21.88478554,-159.5275394,2019-02-22T00:54:05.000Z,1550796848.85351
14.076,21.88478554,-159.5275394,2019-02-22T00:54:06.000Z,1550796849.85338
14.076,21.88478554,-159.5275394,2019-02-22T00:54:06.000Z,1550796851.18983
14.076,21.88478554,-159.5275394,2019-02-22T00:54:07.000Z,1550796851.30273
14.076,21.88478554,-159.5275394,2019-02-22T00:54:08.000Z,1550796851.85372
14.076,21.88478554,-159.5275394,2019-02-22T00:54:09.000Z,1550796852.85319
14.076,21.88478554,-159.5275394,2019-02-22T00:54:09.000Z,1550796854.18969
14.076,21.88478554,-159.5275394,2019-02-22T00:54:10.000Z,1550796854.30205
14.076,21.88478554,-159.5275394,2019-02-22T00:54:11.000Z,1550796854.92776
14.401,21.88478436,-159.5275304,2019-02-22T00:54:12.000Z,1550796855.85341
14.401,21.88478436,-159.5275304,2019-02-22T00:54:12.000Z,1550796857.19017
14.401,21.88478436,-159.5275304,2019-02-22T00:54:13.000Z,1550796857.30251
14.401,21.88478436,-159.5275304,2019-02-22T00:54:14.000Z,1550796857.85373
14.401,21.88478436,-159.5275304,2019-02-22T00:54:15.000Z,1550796858.85340
14.401,21.88478436,-159.5275304,2019-02-22T00:54:15.000Z,1550796860.19037
14.401,21.88478436,-159.5275304,2019-02-22T00:54:16.000Z,1550796860.30279
13.532,21.88478752,-159.527527,2019-02-22T00:54:17.000Z,1550796860.85242
13.532,21.88478752,-159.527527,2019-02-22T00:54:18.000Z,1550796861.85341
13.532,21.88478752,-159.527527,2019-02-22T00:54:18.000Z,1550796863.20514
13.532,21.88478752,-159.527527,2019-02-22T00:54:19.000Z,1550796863.31845
13.532,21.88478752,-159.527527,2019-02-22T00:54:20.000Z,1550796863.85328
13.532,21.88478752,-159.527527,2019-02-22T00:54:21.000Z,1550796864.85399
13.532,21.88478752,-159.527527,2019-02-22T00:54:21.000Z,1550796866.18911
13.532,21.88478752,-159.527527,2019-02-22T00:54:22.000Z,1550796866.30163
13.58,21.88479707,-159.527536,2019-02-22T00:54:23.000Z,1550796866.85250
13.58,21.88479707,-159.527536,2019-02-22T00:54:24.000Z,1550796867.86950
13.58,21.88479707,-159.527536,2019-02-22T00:54:24.000Z,1550796869.20623
13.58,21.88479707,-159.527536,2019-02-22T00:54:25.000Z,1550796869.31901
